timestamp,nexo_price,btc_price,nexo_btc_ratio,ratio_sma,ratio_percentile,is_peak
2025-06-19 13:00:00.000000,1.208,104283.33,1.1583826485019226e-05,1.1583826485019226e-05,50.0,False
2025-06-19 14:00:00.000000,1.21,104148.6,1.1618015028526547e-05,1.1600920756772887e-05,75.0,False
2025-06-19 15:00:00.000000,1.21,104096.93,1.1623781796446832e-05,1.1608541103330867e-05,83.33333333333333,False
2025-06-19 16:00:00.000000,1.21,104001.13,1.1634488971417908e-05,1.1615028070352628e-05,87.5,False
2025-06-19 17:00:00.000000,1.22,104521.31,1.1672260900671834e-05,1.162647463641647e-05,90.0,False
2025-06-19 18:00:00.000000,1.214,104392.53,1.1629184578628374e-05,1.1626926293451786e-05,58.333333333333336,False
2025-06-19 19:00:00.000000,1.214,104250.44,1.1645034783546236e-05,1.1629513220608137e-05,78.57142857142857,False
2025-06-19 20:00:00.000000,1.214,104266.82,1.1643205384033004e-05,1.1631224741036246e-05,68.75,False
2025-06-19 21:00:00.000000,1.211,104332.45,1.160712702519686e-05,1.1628547217054091e-05,16.666666666666668,False
2025-06-19 22:00:00.000000,1.217,104596.29,1.1635211918128265e-05,1.1629213687161509e-05,65.0,False
2025-06-19 23:00:00.000000,1.217,104658.59,1.162828583874482e-05,1.1629129337305446e-05,40.90909090909091,False
2025-06-20 00:00:00.000000,1.217,104692.74,1.1624492777627178e-05,1.1628742957332257e-05,37.5,False
2025-06-20 01:00:00.000000,1.217,104778.5,1.1614978263670506e-05,1.1627684134742891e-05,19.23076923076923,False
